order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,Days_Since_Last_Purchase,Total_Spend,Customer_Status
ORD5668,CUST1668,32,PROD868,UK,4/18/2022,5/24/2024,2,cancelled,7/27/2024,169.24,6,7,Home,"Yoga Mat",Sports,Female,109,1015.44,Churned
ORD5669,CUST1669,50,PROD869,Germany,12/15/2020,7/13/2025,4,cancelled,11/20/2021,192.21,9,10,Sports,Shirt,Clothing,Male,-306,1729.89,Active
ORD5670,CUST1670,30,PROD870,UK,9/23/2022,7/11/2023,3,active,11/19/2024,27.97,9,14,Electronics,Perfume,Beauty,Male,427,251.73,Churned
ORD5671,CUST1671,53,PROD871,Pakistan,12/6/2022,3/3/2023,4,cancelled,3/21/2025,170.74,6,39,Sports,"Tennis Racket",Sports,Female,557,1024.44,Churned
ORD5672,CUST1672,56,PROD872,Pakistan,8/19/2022,2/18/2023,1,cancelled,12/20/2023,124.97,5,21,Electronics,"Vacuum Cleaner",Home,Female,570,624.85,Churned
ORD5673,CUST1673,48,PROD873,Pakistan,12/3/2021,7/6/2022,2,paused,5/18/2024,78.19,7,30,Clothing,Perfume,Beauty,Female,797,547.3299999999999,Churned
ORD5674,CUST1674,25,PROD874,USA,2/21/2023,1/31/2025,5,active,6/25/2023,301.07,5,10,Electronics,Sofa,Home,Male,-143,1505.35,Active
ORD5675,CUST1675,42,PROD875,USA,10/4/2022,9/4/2023,4,paused,8/29/2024,51.81,5,31,Electronics,"Gaming Console",Electronics,Male,372,259.05,Churned
ORD5676,CUST1676,28,PROD876,India,10/5/2022,3/18/2023,0,cancelled,6/11/2025,817.55,2,1,Sports,Conditioner,Beauty,Female,542,1635.1,Churned
ORD5677,CUST1677,20,PROD877,USA,7/23/2023,4/11/2025,2,cancelled,4/28/2024,470.4,2,19,Beauty,Tablet,Electronics,Male,-213,940.8,Active
ORD5678,CUST1678,52,PROD878,Canada,6/2/2023,5/18/2024,2,paused,1/4/2025,244.14,6,10,Home,Refrigerator,Home,Female,115,1464.84,Churned
ORD5679,CUST1679,66,PROD879,Pakistan,6/26/2021,9/17/2021,2,active,9/19/2023,95.2,3,6,Beauty,"Gaming Console",Electronics,Female,1089,285.6,Churned
ORD5680,CUST1680,57,PROD880,Canada,5/23/2023,2/18/2025,2,active,7/13/2024,670.66,2,24,Sports,"Tennis Racket",Sports,Male,-161,1341.32,Active
ORD5681,CUST1681,40,PROD881,India,6/28/2022,1/17/2024,3,active,3/31/2023,213.06,1,13,Home,Lipstick,Beauty,Male,237,213.06,Churned
ORD5682,CUST1682,39,PROD882,India,3/3/2021,10/17/2022,5,active,3/8/2022,36.45,8,48,Home,Blender,Home,Female,694,291.6,Churned
ORD5683,CUST1683,63,PROD883,India,10/11/2020,7/15/2024,4,active,5/4/2025,3.53,7,15,Home,Conditioner,Beauty,Male,57,24.709999999999997,Active
ORD5684,CUST1684,40,PROD884,India,4/13/2022,3/4/2025,1,active,6/11/2025,1951.85,1,24,Home,Conditioner,Beauty,Male,-175,1951.85,Active
ORD5685,CUST1685,64,PROD885,USA,3/9/2022,1/25/2023,3,active,4/25/2025,12.39,6,1,Electronics,Dress,Clothing,Female,594,74.34,Churned
ORD5686,CUST1686,39,PROD886,Pakistan,1/6/2021,3/26/2021,1,paused,9/2/2024,28.48,3,15,Electronics,Blender,Home,Female,1264,85.44,Churned
ORD5687,CUST1687,48,PROD887,Canada,3/15/2022,8/25/2024,0,active,8/4/2022,853.97,2,14,Beauty,Dumbbells,Sports,Male,16,1707.94,Active
ORD5688,CUST1688,34,PROD888,USA,10/24/2020,11/23/2024,4,active,7/12/2023,149.49,4,33,Beauty,Tablet,Electronics,Male,-74,597.96,Active
ORD5689,CUST1689,42,PROD889,USA,7/5/2021,12/30/2021,3,cancelled,2/27/2025,46.66,3,24,Beauty,"Running Shoes",Sports,Male,985,139.98,Churned
ORD5690,CUST1690,43,PROD890,UK,5/18/2023,11/9/2023,4,paused,3/12/2025,130.19,9,44,Sports,Lipstick,Beauty,Male,306,1171.71,Churned
ORD5691,CUST1691,24,PROD891,USA,4/16/2021,7/2/2024,1,active,6/13/2022,528.2,3,11,Home,Tablet,Electronics,Female,70,1584.6000000000001,"At Risk"
ORD5692,CUST1692,35,PROD892,USA,5/25/2021,3/30/2023,0,active,12/26/2024,189.18,7,19,Electronics,Tablet,Electronics,Male,530,1324.26,Churned
ORD5693,CUST1693,51,PROD893,India,2/10/2022,1/17/2024,4,active,11/18/2022,45.62,6,38,Beauty,Refrigerator,Home,Female,237,273.71999999999997,Churned
ORD5694,CUST1694,65,PROD894,Canada,5/13/2021,4/19/2024,4,cancelled,1/10/2023,86.53,5,30,Clothing,Camera,Electronics,Male,144,432.65,Churned
ORD5695,CUST1695,39,PROD895,Pakistan,2/16/2023,9/5/2024,4,cancelled,9/8/2023,19.37,9,22,Electronics,Dress,Clothing,Female,5,174.33,Active
ORD5696,CUST1696,65,PROD896,Canada,9/29/2021,11/27/2022,5,cancelled,10/3/2023,356.89,3,11,Clothing,Headphones,Electronics,Male,653,1070.67,Churned
ORD5697,CUST1697,47,PROD897,UK,9/4/2020,8/11/2021,4,active,3/27/2025,219.58,9,14,Electronics,Basketball,Sports,Female,1126,1976.22,Churned
ORD5698,CUST1698,31,PROD898,UK,12/26/2021,7/19/2025,4,active,12/26/2024,1371.02,1,3,Beauty,Chair,Home,Male,-312,1371.02,Active
ORD5699,CUST1699,18,PROD899,Canada,9/25/2021,8/29/2022,4,paused,4/13/2025,29.54,7,4,Sports,"Running Shoes",Sports,Male,743,206.78,Churned
ORD5700,CUST1700,55,PROD900,Canada,1/5/2022,7/15/2024,4,paused,6/30/2023,155.45,4,15,Sports,Conditioner,Beauty,Male,57,621.8,Active
ORD5701,CUST1701,29,PROD901,Canada,1/29/2023,9/4/2023,5,paused,2/18/2023,25.49,5,21,Clothing,Headphones,Electronics,Female,372,127.44999999999999,Churned
ORD5702,CUST1702,69,PROD902,Pakistan,7/20/2023,8/7/2025,5,active,7/2/2024,18.68,7,24,Home,"Cricket Bat",Sports,Female,-331,130.76,Active
ORD5703,CUST1703,65,PROD903,Canada,11/20/2021,3/16/2024,5,active,4/25/2022,1143.02,1,32,Clothing,"Gaming Console",Electronics,Female,178,1143.02,Churned
ORD5704,CUST1704,56,PROD904,UK,7/1/2023,3/12/2024,3,paused,11/23/2023,17.62,9,5,Home,"Running Shoes",Sports,Female,182,158.58,Churned
ORD5705,CUST1705,31,PROD905,USA,3/23/2023,12/16/2024,2,active,12/13/2024,167.43,7,15,Clothing,Foundation,Beauty,Female,-97,1172.01,Active
ORD5706,CUST1706,40,PROD906,UK,5/2/2023,6/25/2023,1,active,7/31/2025,244.85,5,34,Beauty,Football,Sports,Female,443,1224.25,Churned
ORD5707,CUST1707,44,PROD907,USA,5/6/2022,10/10/2023,1,cancelled,4/20/2024,73.97,7,46,Sports,Lipstick,Beauty,Female,336,517.79,Churned
ORD5708,CUST1708,47,PROD908,Canada,1/25/2023,6/15/2024,1,active,9/15/2024,898.76,2,26,Electronics,Skirt,Clothing,Female,87,1797.52,"At Risk"
ORD5709,CUST1709,51,PROD909,Germany,1/8/2021,8/26/2022,3,cancelled,5/13/2023,209.36,4,36,Home,Refrigerator,Home,Male,746,837.44,Churned
ORD5710,CUST1710,22,PROD910,UK,2/16/2022,3/20/2022,5,active,3/24/2024,143.04,9,45,Home,Blender,Home,Female,905,1287.36,Churned
ORD5711,CUST1711,19,PROD911,Canada,8/16/2023,2/27/2025,4,active,5/28/2024,164.34,4,47,Electronics,Shirt,Clothing,Male,-170,657.36,Active
ORD5712,CUST1712,67,PROD912,Germany,1/29/2022,1/25/2023,2,active,1/30/2023,188.11,7,16,Electronics,Blender,Home,Female,594,1316.77,Churned
ORD5713,CUST1713,33,PROD913,Canada,8/12/2022,1/13/2025,1,cancelled,5/1/2024,343.89,5,32,Electronics,Jeans,Clothing,Male,-125,1719.4499999999998,Active
ORD5714,CUST1714,67,PROD914,Canada,5/13/2021,9/10/2021,1,cancelled,6/6/2024,291.77,4,41,Home,Perfume,Beauty,Male,1096,1167.08,Churned
ORD5715,CUST1715,67,PROD915,UK,8/14/2023,6/14/2025,5,active,8/5/2025,289.38,5,46,Electronics,"Gaming Console",Electronics,Male,-277,1446.9,Active
ORD5716,CUST1716,59,PROD916,USA,4/5/2022,7/15/2024,2,active,9/11/2024,184.92,8,12,Beauty,Dress,Clothing,Male,57,1479.36,Active
ORD5717,CUST1717,68,PROD917,Pakistan,9/2/2021,10/26/2023,1,paused,2/12/2022,95.6,8,38,Electronics,"Cricket Bat",Sports,Female,320,764.8,Churned
ORD5718,CUST1718,46,PROD918,UK,10/26/2020,1/16/2022,4,active,1/25/2024,12.05,7,12,Beauty,Tablet,Electronics,Male,968,84.35000000000001,Churned
ORD5719,CUST1719,34,PROD919,UK,12/25/2022,5/18/2023,3,cancelled,3/14/2024,877.48,2,45,Sports,Blender,Home,Female,481,1754.96,Churned
ORD5720,CUST1720,36,PROD920,USA,2/7/2021,8/20/2024,3,paused,7/21/2025,129.11,7,49,Home,Chair,Home,Female,21,903.7700000000001,Active
ORD5721,CUST1721,18,PROD921,UK,7/22/2021,5/15/2022,1,active,8/12/2022,699.1,1,29,Home,Chair,Home,Female,849,699.1,Churned
ORD5722,CUST1722,19,PROD922,UK,1/17/2021,5/5/2024,3,active,11/20/2023,10.32,6,4,Home,"Bluetooth Speaker",Electronics,Female,128,61.92,Churned
ORD5723,CUST1723,28,PROD923,Pakistan,9/16/2022,8/2/2025,1,active,1/8/2023,196.1,9,15,Home,Dress,Clothing,Female,-326,1764.8999999999999,Active
ORD5724,CUST1724,49,PROD924,UK,2/7/2023,1/28/2025,1,active,4/7/2025,173.64,9,16,Clothing,Smartphone,Electronics,Male,-140,1562.7599999999998,Active
ORD5725,CUST1725,39,PROD925,India,7/19/2022,12/26/2024,5,cancelled,2/1/2024,206.65,5,43,Electronics,Hoodie,Clothing,Female,-107,1033.25,Active
ORD5726,CUST1726,18,PROD926,Canada,1/4/2023,3/21/2023,1,active,11/13/2023,477.57,1,41,Clothing,Camera,Electronics,Male,539,477.57,Churned
ORD5727,CUST1727,53,PROD927,Pakistan,4/2/2021,11/22/2022,0,active,2/23/2024,68.9,6,17,Electronics,Skirt,Clothing,Female,658,413.40000000000003,Churned
ORD5728,CUST1728,65,PROD928,Germany,3/11/2023,12/16/2024,3,active,12/11/2024,238.83,7,22,Electronics,Foundation,Beauty,Female,-97,1671.8100000000002,Active
ORD5729,CUST1729,62,PROD929,India,9/28/2021,5/23/2025,0,paused,11/14/2021,120.28,5,46,Sports,Dumbbells,Sports,Male,-255,601.4,Active
ORD5730,CUST1730,51,PROD930,Germany,3/12/2021,4/4/2024,0,active,8/25/2023,880.32,1,30,Home,Smartwatch,Electronics,Male,159,880.32,Churned
ORD5731,CUST1731,63,PROD931,Germany,4/2/2023,7/30/2024,1,active,9/20/2023,425.19,1,8,Home,"Yoga Mat",Sports,Female,42,425.19,Active
ORD5732,CUST1732,27,PROD932,Pakistan,3/31/2023,12/26/2023,5,active,12/31/2023,436.81,3,42,Beauty,Jacket,Clothing,Male,259,1310.43,Churned
ORD5733,CUST1733,50,PROD933,Pakistan,6/19/2021,4/24/2023,0,active,10/1/2024,54.65,3,21,Electronics,Basketball,Sports,Female,505,163.95,Churned
ORD5734,CUST1734,51,PROD934,UK,12/24/2021,4/7/2024,3,active,9/30/2022,178.57,6,33,Beauty,Shampoo,Beauty,Male,156,1071.42,Churned
ORD5735,CUST1735,67,PROD935,Canada,6/30/2021,4/12/2025,2,active,7/23/2024,18.43,9,33,Clothing,Shirt,Clothing,Female,-214,165.87,Active
ORD5736,CUST1736,41,PROD936,India,9/27/2020,7/25/2021,1,cancelled,5/4/2024,162.13,8,24,Sports,Perfume,Beauty,Female,1143,1297.04,Churned
ORD5737,CUST1737,19,PROD937,Pakistan,11/9/2021,9/23/2023,2,active,9/15/2023,215.86,4,5,Sports,"Dining Table",Home,Female,353,863.44,Churned
ORD5738,CUST1738,68,PROD938,Canada,4/14/2021,8/10/2023,2,active,7/19/2024,448.02,4,4,Sports,Dumbbells,Sports,Male,397,1792.08,Churned
ORD5739,CUST1739,24,PROD939,UK,3/16/2022,7/23/2024,1,active,12/25/2022,202.23,4,29,Beauty,Moisturizer,Beauty,Female,49,808.92,Active
ORD5740,CUST1740,67,PROD940,Germany,11/6/2022,11/8/2024,1,active,8/10/2025,412.98,1,22,Beauty,Perfume,Beauty,Male,-59,412.98,Active
ORD5741,CUST1741,45,PROD941,Canada,2/16/2021,3/27/2021,4,cancelled,7/20/2023,187.53,4,22,Home,Dumbbells,Sports,Male,1263,750.12,Churned
ORD5742,CUST1742,52,PROD942,UK,7/13/2022,12/29/2022,1,active,11/7/2024,140.81,8,5,Home,"Bluetooth Speaker",Electronics,Male,621,1126.48,Churned
ORD5743,CUST1743,52,PROD943,India,9/14/2021,10/17/2024,1,active,3/31/2025,66.97,7,1,Home,Headphones,Electronics,Other,-37,468.78999999999996,Active
ORD5744,CUST1744,60,PROD944,UK,10/15/2021,12/27/2024,5,active,1/12/2024,73.09,5,12,Beauty,Microwave,Home,Female,-108,365.45000000000005,Active
ORD5745,CUST1745,49,PROD945,Pakistan,11/25/2021,6/13/2023,5,active,10/18/2022,1326.91,1,3,Clothing,"Dining Table",Home,Male,455,1326.91,Churned
ORD5746,CUST1746,59,PROD946,Canada,4/21/2021,11/7/2022,1,active,7/12/2021,187.35,2,23,Beauty,Foundation,Beauty,Female,673,374.7,Churned
ORD5747,CUST1747,45,PROD947,UK,6/13/2021,10/8/2024,0,active,8/13/2022,421.14,2,23,Clothing,Shampoo,Beauty,Female,-28,842.28,Active
ORD5748,CUST1748,37,PROD948,India,4/10/2022,3/28/2025,2,active,7/18/2022,107.87,9,31,Home,Microwave,Home,Female,-199,970.83,Active
ORD5749,CUST1749,38,PROD949,India,12/3/2020,6/11/2023,4,active,10/26/2023,185.96,9,6,Clothing,Chair,Home,Female,457,1673.64,Churned
ORD5750,CUST1750,44,PROD950,USA,6/9/2023,3/8/2025,3,cancelled,9/29/2024,180.94,7,34,Beauty,Basketball,Sports,Female,-179,1266.58,Active
ORD5751,CUST1751,26,PROD951,UK,5/11/2022,3/26/2023,2,paused,10/11/2022,138.8,3,1,Sports,"Yoga Mat",Sports,Female,534,416.40000000000003,Churned
ORD5752,CUST1752,38,PROD952,Pakistan,5/15/2023,8/31/2024,2,cancelled,4/6/2025,856.16,1,26,Sports,Smartwatch,Electronics,Male,10,856.16,Active
ORD5753,CUST1753,24,PROD953,USA,7/14/2023,2/8/2025,5,active,6/9/2024,206.67,9,8,Beauty,"Face Wash",Beauty,Male,-151,1860.03,Active
ORD5754,CUST1754,33,PROD954,India,10/20/2021,2/14/2025,2,active,11/8/2022,175.1,3,19,Beauty,Tablet,Electronics,Male,-157,525.3,Active
ORD5755,CUST1755,58,PROD955,Canada,3/30/2021,3/26/2023,5,active,6/12/2024,174.92,5,15,Beauty,Moisturizer,Beauty,Female,534,874.5999999999999,Churned
ORD5756,CUST1756,64,PROD956,USA,4/5/2021,11/30/2023,0,cancelled,1/19/2022,406.39,3,46,Beauty,Smartphone,Electronics,Other,285,1219.17,Churned
ORD5757,CUST1757,53,PROD957,Germany,9/17/2022,11/27/2024,3,active,3/11/2023,190.94,9,43,Sports,Laptop,Electronics,Male,-78,1718.46,Active
ORD5758,CUST1758,35,PROD958,UK,11/10/2020,1/4/2021,3,active,5/6/2025,453.96,4,17,Clothing,Smartphone,Electronics,Male,1345,1815.84,Churned
ORD5759,CUST1759,45,PROD959,India,6/27/2021,6/14/2022,3,active,9/21/2023,186.85,4,8,Beauty,Football,Sports,Female,819,747.4,Churned
ORD5760,CUST1760,41,PROD960,Germany,7/12/2021,12/18/2022,3,paused,7/26/2021,136.28,9,24,Sports,"Face Wash",Beauty,Male,632,1226.52,Churned
ORD5761,CUST1761,46,PROD961,USA,5/15/2021,11/10/2023,2,cancelled,6/18/2024,187.92,5,30,Sports,Smartphone,Electronics,Female,305,939.5999999999999,Churned
ORD5762,CUST1762,33,PROD962,Pakistan,8/20/2021,11/1/2023,5,active,4/3/2023,1779.7,1,12,Sports,"Face Wash",Beauty,Male,314,1779.7,Churned
ORD5763,CUST1763,38,PROD963,UK,5/20/2022,4/10/2023,2,active,8/16/2024,107.63,5,5,Sports,Football,Sports,Female,519,538.15,Churned
ORD5764,CUST1764,29,PROD964,India,4/10/2023,7/28/2024,0,cancelled,1/24/2024,312.62,2,21,Home,"Vacuum Cleaner",Home,Female,44,625.24,Active
ORD5765,CUST1765,38,PROD965,UK,10/5/2020,12/4/2024,4,paused,3/31/2021,296.94,5,36,Beauty,"Face Wash",Beauty,Female,-85,1484.7,Active
ORD5766,CUST1766,38,PROD966,UK,3/4/2023,4/28/2025,4,cancelled,12/10/2024,604.99,3,5,Clothing,Blender,Home,Male,-230,1814.97,Active
ORD5767,CUST1767,67,PROD967,UK,4/13/2023,3/10/2025,2,active,5/4/2024,267.93,5,19,Beauty,Microwave,Home,Female,-181,1339.65,Active
ORD5768,CUST1768,38,PROD968,India,5/8/2023,7/21/2025,0,cancelled,2/15/2025,452.36,4,48,Sports,Skirt,Clothing,Male,-314,1809.44,Active
ORD5769,CUST1769,46,PROD969,Canada,12/5/2021,5/17/2022,1,active,10/11/2022,890.55,2,24,Clothing,Sneakers,Clothing,Male,847,1781.1,Churned
ORD5770,CUST1770,27,PROD970,USA,9/22/2021,7/9/2025,4,active,5/9/2023,345.88,2,41,Home,Jacket,Clothing,Female,-302,691.76,Active
ORD5771,CUST1771,23,PROD971,Germany,1/30/2021,10/4/2023,0,active,8/17/2022,104.9,9,26,Sports,Moisturizer,Beauty,Male,342,944.1,Churned
ORD5772,CUST1772,67,PROD972,USA,5/15/2023,1/25/2024,1,active,7/24/2025,469.38,4,19,Home,"Tennis Racket",Sports,Male,229,1877.52,Churned
ORD5773,CUST1773,30,PROD973,UK,3/31/2022,1/25/2023,2,active,8/29/2022,1603.98,1,11,Beauty,"Running Shoes",Sports,Female,594,1603.98,Churned
ORD5774,CUST1774,50,PROD974,USA,3/14/2021,6/8/2021,4,active,11/2/2023,94.71,9,35,Sports,Chair,Home,Other,1190,852.39,Churned
ORD5775,CUST1775,47,PROD975,India,12/27/2020,10/21/2024,2,active,10/10/2023,356.64,3,10,Electronics,Sofa,Home,Male,-41,1069.92,Active
ORD5776,CUST1776,46,PROD976,Pakistan,7/7/2022,1/10/2024,2,cancelled,9/30/2022,1866.7,1,22,Beauty,Perfume,Beauty,Female,244,1866.7,Churned
ORD5777,CUST1777,34,PROD977,USA,3/18/2023,6/19/2023,0,active,12/29/2024,163.7,9,14,Clothing,Moisturizer,Beauty,Female,449,1473.3,Churned
ORD5778,CUST1778,45,PROD978,Pakistan,11/11/2020,10/18/2022,4,cancelled,12/17/2021,155.82,4,12,Sports,"Cycling Helmet",Sports,Female,693,623.28,Churned
ORD5779,CUST1779,48,PROD979,UK,7/22/2022,6/23/2025,0,paused,9/18/2023,106.1,8,4,Clothing,Refrigerator,Home,Male,-286,848.8,Active
ORD5780,CUST1780,22,PROD980,India,12/26/2021,4/11/2023,4,active,2/18/2022,1612.53,1,17,Electronics,Conditioner,Beauty,Female,518,1612.53,Churned
ORD5781,CUST1781,25,PROD981,USA,2/11/2022,4/25/2022,1,active,12/3/2022,62.63,9,25,Electronics,Camera,Electronics,Female,869,563.6700000000001,Churned
ORD5782,CUST1782,57,PROD982,India,7/6/2023,6/20/2024,2,active,9/13/2023,119.67,8,27,Electronics,Laptop,Electronics,Female,82,957.36,"At Risk"
ORD5783,CUST1783,47,PROD983,Pakistan,7/24/2022,8/1/2023,1,active,1/25/2023,521.39,2,45,Electronics,Dumbbells,Sports,Male,406,1042.78,Churned
ORD5784,CUST1784,50,PROD984,UK,3/9/2023,11/2/2024,5,paused,3/12/2023,206.37,9,8,Clothing,Foundation,Beauty,Female,-53,1857.33,Active
ORD5785,CUST1785,43,PROD985,India,4/11/2023,7/13/2024,1,active,10/31/2023,415.32,4,17,Sports,"Nail Polish",Beauty,Male,59,1661.28,Active
ORD5786,CUST1786,31,PROD986,Germany,8/16/2021,7/8/2025,5,active,4/14/2024,591.74,2,27,Clothing,Headphones,Electronics,Male,-301,1183.48,Active
ORD5787,CUST1787,47,PROD987,Canada,5/19/2022,7/20/2024,3,cancelled,3/12/2025,80.74,8,33,Home,Dress,Clothing,Female,52,645.92,Active
ORD5788,CUST1788,24,PROD988,Canada,1/20/2021,1/28/2023,2,active,5/21/2024,306.56,6,3,Sports,"Nail Polish",Beauty,Female,591,1839.3600000000001,Churned
ORD5789,CUST1789,21,PROD989,Canada,8/15/2022,3/6/2025,4,cancelled,10/19/2022,355.84,5,34,Beauty,"Gaming Console",Electronics,Female,-177,1779.1999999999998,Active
ORD5790,CUST1790,61,PROD990,Pakistan,8/2/2021,4/24/2023,4,paused,8/3/2024,1830.76,1,38,Clothing,Refrigerator,Home,Female,505,1830.76,Churned
ORD5791,CUST1791,30,PROD991,Pakistan,3/29/2021,12/11/2023,2,active,8/29/2022,160.18,7,5,Clothing,Conditioner,Beauty,Male,274,1121.26,Churned
ORD5792,CUST1792,40,PROD992,India,3/16/2023,2/16/2024,0,active,11/8/2023,617.63,3,24,Beauty,"Face Wash",Beauty,Female,207,1852.8899999999999,Churned
ORD5793,CUST1793,50,PROD993,India,9/21/2021,3/15/2022,2,cancelled,3/19/2023,535.52,3,1,Electronics,Football,Sports,Female,910,1606.56,Churned
ORD5794,CUST1794,67,PROD994,India,10/15/2020,8/10/2025,2,cancelled,5/29/2021,182.19,5,19,Home,Sneakers,Clothing,Male,-334,910.95,Active
ORD5795,CUST1795,46,PROD995,UK,3/4/2023,5/3/2024,2,active,11/14/2024,93.02,4,41,Home,Refrigerator,Home,Female,130,372.08,Churned
ORD5796,CUST1796,20,PROD996,Canada,1/22/2022,6/5/2023,1,active,11/29/2022,166,8,39,Beauty,"Dining Table",Home,Male,463,1328,Churned
ORD5797,CUST1797,54,PROD997,India,2/15/2021,9/9/2022,0,active,12/31/2022,70.69,6,38,Sports,Sofa,Home,Female,732,424.14,Churned
ORD5798,CUST1798,42,PROD998,UK,2/8/2021,1/17/2025,1,cancelled,12/16/2024,389.13,4,38,Sports,"Running Shoes",Sports,Female,-129,1556.52,Active
ORD5799,CUST1799,49,PROD999,Germany,7/26/2022,4/6/2023,3,active,9/18/2023,775.47,1,36,Home,"Yoga Mat",Sports,Male,523,775.47,Churned
ORD5800,CUST1800,46,PROD1000,UK,4/30/2022,5/9/2024,2,active,1/13/2023,275.37,6,30,Sports,Smartphone,Electronics,Female,124,1652.22,Churned
ORD5801,CUST1801,24,PROD1001,UK,4/20/2021,10/15/2024,2,active,10/21/2023,70.36,8,45,Home,Shirt,Clothing,Female,-35,562.88,Active
ORD5802,CUST1802,19,PROD1002,UK,11/15/2022,7/15/2025,1,active,5/24/2023,584.12,2,38,Clothing,"Nail Polish",Beauty,Male,-308,1168.24,Active
ORD5803,CUST1803,65,PROD1003,Canada,4/3/2021,8/12/2024,1,cancelled,1/30/2022,275.07,7,25,Sports,Moisturizer,Beauty,Male,29,1925.49,Active
ORD5804,CUST1804,19,PROD1004,USA,11/20/2021,5/13/2023,3,active,7/2/2022,228.54,6,18,Beauty,Blender,Home,Male,486,1371.24,Churned
ORD5805,CUST1805,42,PROD1005,Germany,1/12/2023,2/13/2024,2,cancelled,10/3/2024,206.83,6,3,Home,Chair,Home,Female,210,1240.98,Churned
ORD5806,CUST1806,30,PROD1006,Pakistan,9/15/2022,10/26/2022,1,active,7/13/2023,164.25,3,8,Sports,Shampoo,Beauty,Male,685,492.75,Churned
ORD5807,CUST1807,54,PROD1007,India,4/24/2023,5/15/2024,5,paused,7/3/2025,59.56,9,15,Sports,Dumbbells,Sports,Female,118,536.04,Churned
ORD5808,CUST1808,68,PROD1008,Germany,6/18/2021,4/28/2023,0,active,9/11/2021,321.07,6,37,Clothing,Football,Sports,Male,501,1926.42,Churned
ORD5809,CUST1809,39,PROD1009,India,7/8/2021,7/15/2023,5,cancelled,7/10/2023,1727.6,1,38,Electronics,Smartphone,Electronics,Male,423,1727.6,Churned
ORD5810,CUST1810,39,PROD1010,UK,9/24/2021,4/23/2024,5,active,9/22/2022,636.4,1,38,Clothing,Perfume,Beauty,Male,140,636.4,Churned
ORD5811,CUST1811,19,PROD1011,USA,11/18/2022,4/4/2023,1,active,4/28/2024,3.22,8,29,Beauty,Shirt,Clothing,Male,525,25.76,Churned
ORD5812,CUST1812,31,PROD1012,India,6/9/2021,8/4/2022,3,paused,5/5/2022,412.53,3,15,Sports,"Dining Table",Home,Male,768,1237.59,Churned
ORD5813,CUST1813,36,PROD1013,Germany,2/6/2023,2/15/2023,0,active,12/16/2023,6.28,6,23,Home,Jacket,Clothing,Female,573,37.68,Churned
ORD5814,CUST1814,48,PROD1014,USA,9/13/2020,7/11/2023,4,active,10/29/2022,220.15,4,11,Sports,Lipstick,Beauty,Female,427,880.6,Churned
ORD5815,CUST1815,32,PROD1015,India,4/20/2022,12/19/2022,1,active,6/21/2024,386.61,3,13,Beauty,Shirt,Clothing,Male,631,1159.83,Churned
ORD5816,CUST1816,66,PROD1016,UK,12/4/2022,7/16/2024,1,active,1/9/2025,133.37,8,33,Clothing,Jacket,Clothing,Male,56,1066.96,Active
ORD5817,CUST1817,46,PROD1017,Germany,6/11/2022,2/21/2024,4,paused,5/2/2023,159.66,8,27,Beauty,Smartwatch,Electronics,Female,202,1277.28,Churned
ORD5818,CUST1818,47,PROD1018,Germany,3/26/2021,11/23/2024,1,paused,3/8/2023,777.63,2,5,Clothing,Moisturizer,Beauty,Male,-74,1555.26,Active
ORD5819,CUST1819,65,PROD1019,Canada,5/20/2023,5/14/2025,0,active,7/23/2023,160.33,8,49,Electronics,"Tennis Racket",Sports,Female,-246,1282.64,Active
ORD5820,CUST1820,36,PROD1020,USA,2/22/2021,4/21/2023,3,cancelled,7/29/2021,281.82,6,38,Electronics,Lipstick,Beauty,Female,508,1690.92,Churned
ORD5821,CUST1821,54,PROD1021,Canada,10/5/2021,7/11/2023,2,active,5/6/2022,32.79,5,8,Sports,Foundation,Beauty,Male,427,163.95,Churned
ORD5822,CUST1822,67,PROD1022,USA,12/17/2022,9/11/2023,0,active,10/10/2024,64.02,9,49,Beauty,Shampoo,Beauty,Male,365,576.18,Churned
ORD5823,CUST1823,65,PROD1023,Canada,11/4/2021,2/16/2025,5,active,4/8/2022,219.25,6,7,Clothing,"Vacuum Cleaner",Home,Female,-159,1315.5,Active
ORD5824,CUST1824,36,PROD1024,Germany,10/3/2022,7/29/2025,3,cancelled,7/30/2025,240.97,3,12,Home,Headphones,Electronics,Female,-322,722.91,Active
ORD5825,CUST1825,59,PROD1025,Germany,11/17/2022,4/10/2023,0,cancelled,8/6/2024,109.65,8,33,Sports,Lipstick,Beauty,Other,519,877.2,Churned
ORD5826,CUST1826,63,PROD1026,UK,8/5/2022,1/11/2023,5,paused,2/12/2025,147.48,4,33,Electronics,Tablet,Electronics,Female,608,589.92,Churned
ORD5827,CUST1827,29,PROD1027,Germany,5/26/2022,2/19/2023,0,cancelled,5/19/2025,285.81,4,22,Sports,Shampoo,Beauty,Female,569,1143.24,Churned
ORD5828,CUST1828,46,PROD1028,UK,8/8/2021,1/29/2022,4,paused,3/5/2025,247.44,2,4,Electronics,Shirt,Clothing,Male,955,494.88,Churned
ORD5829,CUST1829,61,PROD1029,Pakistan,11/4/2020,5/30/2024,4,active,2/28/2025,392.68,5,24,Sports,Dumbbells,Sports,Male,103,1963.4,Churned
